資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
公文及檔案管理資訊系統驗證常見問題,43609,提供公文及檔案管理資訊系統驗證服務之常見問題,項次;常見問題類別;常見問題內容;常見問題答覆,國家發展委員會檔案管理局
計畫性檔案清理指引摺頁,43610,計畫性檔案清理(摺頁)之簡介、運用、未來展望,目次;內容;製作者;資料下載網址;頁碼,國家發展委員會檔案管理局
檔案入庫保管作業介紹,43611,提供檔案管理人員在執行檔案入庫保管之業務參考，作業項目包括檔案入庫前之前置作業、入庫後之典藏保管、檔案清查及每日庫房安全維護。,作業項目;作業內容;全文網址;頁碼,國家發展委員會檔案管理局
機關檔案管理金檔獎暨金質獎評獎紀實,43612,本局於民國91年設置「機關檔案管理金檔獎」及「績優檔案管理人員金質獎」，並在92年開始辦理評獎活動。本局並彙整歷屆得獎機關與獲獎人員之標竿作為與績優事蹟，編輯評獎紀實，供各機關與檔管人員做為標竿學習之參考。,序號;年度;評獎紀實名稱;全文網址,國家發展委員會檔案管理局
檔案管理實務秘笈,43621,本手冊係揀選檔案樂活情報「檔案知識+」專欄之10篇文章，提供檔案管理技巧說明。,章節;篇名;頁碼;資料下載網址,國家發展委員會檔案管理局
臺灣省政府決算,43629,臺灣省政府決算,年度;項目名稱;檔案下載-PDF;檔案下載-XML,國家發展委員會
年度國家發展計畫簡報,46082,簡要說明年度國家發展計畫重要內涵。,,國家發展委員會
「台灣經濟論衡」目錄,46083,介紹「台灣經濟論衡」刊載內容,年度;期別;類別;文章標題;作者／撰擬單位;頁碼,國家發展委員會
臺灣公共治理研究中心-政府透明化議題研究清單,46084,為利民眾瞭解公共治理政府透明化議題相關研究，爰提供研究清單，期達到資料開放之目的。,研究主題;出版時間;執行單位;研究主持人;全文下載連結,國家發展委員會
政府服務躍升方案,46085,本方案係為引導行政院所屬機關與地方政府持續精進服務作為，並擴大與民間的互動合作，力求服務切合民眾需求，進而帶動政府服務效能全面躍升。,資料名稱;日期;簡介;目標;具體措施;推動作法及權責分工;預期效益;檔案格式;全文下載連結,國家發展委員會
政府服務獎評獎實施計畫,46086,國發會依據政府服務躍升方案辦理政府服務獎，並訂定相關評獎規定供各機關依循。,資料名稱;時間;簡介;評獎類別;評獎作業程序;評審標準;獎勵方式;檔案格式;全文下載連結,國家發展委員會
公共行政（外語）替代役訪視實施計畫,46087,推動營造國際生活環境系列計畫內容，爰提供外語替代役訪視實施計畫，俾使各級政府相關業務人員及一般有興趣之民眾查閱。,資料名稱;年度;檔案格式;下載網址,國家發展委員會
替代役役男溫馨關懷學童寒期課後照顧實施計畫－外語替代役寒假關懷學童英語成長計畫,46088,運用公共行政（外語）替代役役男人力資源，協助學童在寒假期間能有適當的學習環境與休閒娛樂，並提升學童對英語的活用及興趣。,資料名稱;年度;主辦單位;承辦單位;協辦單位;檔案格式;下載網址,國家發展委員會
行政院所屬各機關重要社會發展計畫先期作業編審原則,46089,為使各機關辦理重要社會發展計畫先期作業有所依循，特訂定本編審原則。,資料名稱;依據;簡介;提報原則;不予審議原則;編審方式;檔案格式;檔案連結,國家發展委員會
五大創新研發計畫─以創新驅動台灣產業成長動能,46090,介紹產業創新推動策略,標題;內容,國家發展委員會
亞洲矽谷懶人包,46091,介紹亞洲矽谷推動方案內容，讓一般大眾可以更進一步瞭解方案內容。,頁碼;文字;檔案規格;下載網址,國家發展委員會
政府捐助之財團法人行政監督總報告,46092,依「政府捐助之財團法人行政監督機制作業要點」規定，每年完成前一年度行政監督總報告提報行政院，以強化政府捐助之財團法人資訊公開透明，有助各界檢視政府捐助之財團法人運作績效。,年度;標題;報告完成年月;報告檔案連結,國家發展委員會
國內工商團體議題處理情形,46093,為推動法規鬆綁，國發會自99年設置「法規鬆綁建言平臺」，蒐集一般民眾與國內外商會團體針對法規鬆綁之相關建言，並由各部會上網填報回應意見。,TopicID;TopicText;Description;Remarks;TopicClass;Origin;Stage;Answer,國家發展委員會
國家發展委員會機關廉政宣導,46094,本會廉政宣導簡報教材，依據政策推動情況，適時更新,宣導時間;宣導地點;宣導主題;主講人;參加人數;下載-宣導內容,國家發展委員會
國家發展委員會財產申報統計表,46095,定期公開本會財產申報統計資料。,年度;申報類型;定期申報;就(到)職申報;代理(兼任)申報;卸離職申報;實質審核;前後年度比對,國家發展委員會
國家發展委員會廉政倫理事件統計表,46096,定期公開本會廉政倫理事件統計資料,年度;登錄事由;請託關說;受贈財物;飲宴應酬;其他,國家發展委員會
年度國家發展計畫新聞稿,46098,"發布年度國家發展計畫相關內容(自108年起新聞稿由行政院發佈,爰不再更新)。。",年度;檔案名稱;檔案描述;檔案格式;下載連結,國家發展委員會
兩岸經貿交流相關統計指標─中國大陸景氣指標：中國大陸採購經理人指數,55781,提供中國大陸及兩岸經貿往來之相關指標供社會大眾參考,年度;製造業;非製造業,國家發展委員會
兩岸經貿交流相關統計指標─中國大陸景氣指標：中國大陸工業及服務業用電量及成長率,55783,提供中國大陸及兩岸經貿往來之相關指標供社會大眾參考,年度;工業─用電量;工業─成長率;服務業─用電量;服務業─成長率,國家發展委員會
兩岸經貿交流相關統計指標─中國大陸景氣指標：中國大陸鐵路貨運量,55784,提供中國大陸及兩岸經貿往來之相關指標供社會大眾參考,年度;鐵路貨運量;成長率,國家發展委員會
兩岸經貿交流相關統計指標─中國大陸金融：中國大陸股價指數、人民幣兌美元匯價、人民銀行存放款基準利率、外匯存底,55785,提供中國大陸及兩岸經貿往來之相關指標供社會大眾參考,年度;股價指數─上證綜指;股價指數─漲跌幅;人民幣兌美元匯價─中間價;人民幣兌美元匯價─升貶幅;人民銀行存放款基準利率─貸款基準利率;人民銀行存放款基準利率─存款基準利率;外匯存底,國家發展委員會
兩岸經貿交流相關統計指標─兩岸貿易往來：我國對中國大陸出口金額、成長率,55786,提供中國大陸及兩岸經貿往來之相關指標供社會大眾參考,年度;金額─不含香港;成長率─不含香港;金額─含香港;成長率─含香港,國家發展委員會
兩岸經貿交流相關統計指標─兩岸貿易往來：主要國家對中國大陸出口占各國總出口比重,55787,提供中國大陸及兩岸經貿往來之相關指標供社會大眾參考,年度;臺灣;美國;日本;韓國,國家發展委員會
兩岸經貿交流相關統計指標─兩岸貿易往來：我國對中國大陸出口前10大貨品(HS6位碼)占對陸出口比重,55789,提供中國大陸及兩岸經貿往來之相關指標供社會大眾參考,年度;其他─積體電路等;其他裝置、用具及儀器;記憶體;第8525<br>至8528節機器之零件;光敏半導體裝置；發光二極體;印刷電路;對一二甲苯;乙二醇;固態非揮發性儲存裝置;丙烯－丁二烯－苯乙烯/ＡＢＳ共聚合物;對中國大陸出口占比,國家發展委員會
兩岸經貿交流相關統計指標─兩岸貿易往來：我國自中國大陸進口金額及成長率,55790,提供中國大陸及兩岸經貿往來之相關指標供社會大眾參考,年度;金額─不含香港;成長率─不含香港;金額─含香港;成長率─含香港,國家發展委員會
兩岸經貿交流相關統計指標─兩岸貿易往來：主要國家對中國大陸進口占各國總進口比重,55797,提供中國大陸及兩岸經貿往來之相關指標供社會大眾參考,年度;臺灣;美國;日本;韓國,國家發展委員會
人口議題相關研究報告,55798,提供自102年度起國家發展委員會人力發展處辦理之人口議題相關自行研究及委託研究清單,年度;研究報告名稱;類別;研究單位;作者;資料說明;資料下載網址,國家發展委員會
兩岸經貿交流相關統計指標─兩岸貿易往來：主要國家、區域占中國大陸進口市場比重,55803,提供中國大陸及兩岸經貿往來之相關指標供社會大眾參考,年度;臺灣;美國;日本;韓國;ASEAN10國;EU28國,國家發展委員會
兩岸經貿交流相關統計指標─兩岸貿易往來：我國自中國大陸進口前10大貨品(HS6位碼)占自陸進口比重,55804,提供中國大陸及兩岸經貿往來之相關指標供社會大眾參考,年度;其他─積體電路等;蜂巢式網路或其他無線電話;記憶體;第8471節機器之零件及附件;電子工業用已參雜之化學元素、化合物;特殊物品;陰極及陰極型精煉銅;攜帶式自動資料處理機;印刷電路;厚度3公厘及以上但小於4.75公厘者;自中國大陸進口占比,國家發展委員會
人力供需議題相關研究報告,55806,提供自102年度起國家發展委員會人力發展處辦理之人力供需議題相關自行研究及委託研究清單,年度;研究報告名稱;類別;研究單位;作者;資料說明;資料下載網址,國家發展委員會
人力培訓議題相關研究報告,55807,提供自102年度起國家發展委員會人力發展處辦理之人力培訓議題相關自行研究及委託研究清單,年度;研究報告名稱;類別;研究單位;作者;資料說明;資料下載網址,國家發展委員會
人力運用議題相關研究報告,55812,提供自102年度起國家發展委員會人力發展處辦理之人力運用議題相關自行研究及委託研究清單,年度;研究報告名稱;類別;研究單位;作者;資料說明;資料下載網址,國家發展委員會
國際人力議題相關研究報告,55814,提供自102年度起國家發展委員會人力發展處辦理之國際人力議題相關自行研究及委託研究清單,年度;研究報告名稱;類別;研究單位;作者;資料說明;資料下載網址,國家發展委員會
老年經濟安全議題相關研究報告,55815,提供自102年度起國家發展委員會人力發展處辦理之老年經濟安全議題相關自行研究及委託研究清單,年度;研究報告名稱;類別;研究單位;作者;資料說明;資料下載網址,國家發展委員會
金檔暨金質獎評獎規定,56216,提供「績優機關檔案管理評獎實施要點」，及本屆及下屆最新版本評獎計畫，逐年更新,評獎計畫名稱;全文網址,國家發展委員會檔案管理局
國家檔案移轉作業指引,56217,國家檔案移轉作業之簡介、運用、未來展望,目次;內容;製作者;資料下載網址;頁碼,國家發展委員會檔案管理局
機關計畫性檔案清理作業指引,56219,計畫性檔案清理之簡介、運用、未來展望,目次;內容;製作者;資料下載網址;頁碼,國家發展委員會檔案管理局
