資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
104年度精密水準測量報告,32594,全臺活動斷層跨斷層42條水準測線測量結果,檔案名稱;報告名稱;Node ID;業務組室;資料集名稱;上架時間;開放年度;更新頻率;最近一次更新日期;檔案下載URL,經濟部中央地質調查所
台灣中油股份有限公司_人力資源處訓練所_場地出租資訊,32595,台灣中油股份有限公司場地出租資訊,場地名稱;面積(m2);人數;定價,台灣中油股份有限公司
台灣中油股份有限公司_人力資源處訓練所_學員房間訂房資訊,32597,台灣中油股份有限公司人力資源處訓練所學員房間訂房資訊,房間類型;床鋪型態;房間定價;優惠價;房間坪數;服務設施;服務項目;房間介紹,台灣中油股份有限公司
F0005新竹斷層活動斷層地質敏感區劃定計畫書,32598,活動斷層地質敏感區劃定計劃書書圖資料,公告日期;文號;地質敏感區類型;地質敏感區編號;地質敏感區名稱;下載連結,經濟部中央地質調查所
楠梓園區待租售廠房資訊,32599,提供楠梓園區待出租售廠房資訊，增加媒合機會。,廠房所有人;統一編號;面積(m2/坪);租或售;租售價格/元（m2）;廠房地址;樓層;連絡人;電話;分機;*標準#自建,經濟部加工出口區管理處
F0004新城斷層活動斷層地質敏感區劃定計畫書,32600,活動斷層地質敏感區劃定計劃書書圖資料,公告日期;文號;地質敏感區類型;地質敏感區編號;地質敏感區名稱;下載連結,經濟部中央地質調查所
楠梓第二園區待租售廠房資訊,32601,提供楠梓第二園區待出租售廠房資訊，增加媒合機會。,廠房所有人;統一編號;面積(m2);租/售;租售價格/元（m2）;廠房地址;樓層;連絡人;電話;*標準<br>#自建,經濟部加工出口區管理處
台灣中油股份有限公司_人力資源處訓練所_開課資訊,32602,台灣中油股份有限公司人力資源處訓練所_開課資訊,期別;名稱;類別;開始日期;結束日期,台灣中油股份有限公司
F0006新化斷層活動斷層地質敏感區劃定計畫書,32604,活動斷層地質敏感區劃定計劃書書圖資料,公告日期;文號;地質敏感區類型;地質敏感區編號;地質敏感區名稱;下載連結,經濟部中央地質調查所
高雄軟體園區待租售辦公室資訊,32605,提供高雄軟體園區待出租售辦公室資訊，也將於政府資料開放平臺提供相關訊息以廣周知，增加媒合機會。,縣市別代碼;廠商名稱;統一編號;售/租;位置;建物面積(坪);公設面積(坪);聯絡電話,經濟部加工出口區管理處
F0008大尖山斷層活動斷層地質敏感區劃定計畫書,32606,活動斷層地質敏感區劃定計劃書書圖資料,公告日期;文號;地質敏感區類型;地質敏感區編號;地質敏感區名稱;下載連結,經濟部中央地質調查所
F0009鹿野斷層活動斷層地質敏感區劃定計畫書,32607,活動斷層地質敏感區劃定計劃書書圖資料,公告日期;文號;地質敏感區類型;地質敏感區編號;地質敏感區名稱;下載連結,經濟部中央地質調查所
台灣中油股份有限公司_中油大樓國光會議廳暨一樓各場地收費標準表,32608,台灣中油股份有限公司_中油大樓國光會議廳暨一樓各場地收費標準表,場地名稱;面積(m2);使用時段;平日場地使用費(元);假日場地使用費(元);保證金(元);備 註,台灣中油股份有限公司
F0010三義斷層活動斷層地質敏感區劃定計畫書,32609,活動斷層地質敏感區劃定計劃書書圖資料,公告日期;文號;地質敏感區類型;地質敏感區編號;地質敏感區名稱;下載連結,經濟部中央地質調查所
楠梓園區及第二園區建築及景觀預審規範,32610,為打造優質投資環境、新建物朝立體化與現代化方向設計，以促進經濟發展，特制定規定相關事項。,檢視或更新日期;名稱;提供機關;全文網址,經濟部加工出口區管理處
高雄軟體園區固網業者資訊,32612,提供布設光纖網路系統之需求，廠商洽固網業者，可縮短申請時程及提高布纜之效率。,公司名稱;聯絡住址;聯絡電話;統一編號,經濟部加工出口區管理處
2016鐙烜獎獲獎名單,32613,為表揚協助我國傳統照明產業轉型，藉由注入設計美學、文化意象等維新元素，朝向主題、創新、功能及商業可行性之新穎LED燈具產品設計創意發想之設計績優團隊，藉茲鼓勵以加速提升我國LED照明產業國際競爭力,獎項;燈款;作品名稱;代表人;團隊成員;單位;指導專家/老師,經濟部工業局
台灣中油股份有限公司_中油綠色生技產品履歷,32614,中油生技產品履歷收集的目的是為消費者知道中油公司生產之生技產品其原料來源及檢驗項目，讓消費者能買的安心用的放心。,產品名稱;批次;原料名稱;原料生產國;批號;原料檢驗結果;產品檢驗項目;產品檢驗標準;產品檢驗結果,台灣中油股份有限公司
高軟園區重點產業廠商明細,32615,提供高軟園區重點產業廠商分布情形，進而吸引相關產業進駐，促進產業群聚效應。,重點產業分類;項次;公司名稱;統一編號;主要產品,經濟部加工出口區管理處
斷層整合性觀測與潛勢分析計畫(3/4)報告書,32616,「斷層整合性觀測與潛勢分析計畫(3/4)」委託計畫報告書,檔案名稱;報告名稱;Node ID;業務組室;資料集名稱;上架時間;開放年度;更新頻率;最近一次更新日期;檔案下載URL,經濟部中央地質調查所
金屬產業情報,32617,金屬產業情報網提供一般性金屬產業資訊供參酌,檔案名稱;下載網址,經濟部工業局
加工出口區進口貿易額統計_國家別,32619,提供本處所轄園區進口貿易額統計（國家別）資料，有助各界瞭解與區內事業貿易往來密切之國家及其占比。,國家名稱;國籍別;進口金額;與去年同期比較;佔該園區進口總值比率,經濟部加工出口區管理處
活動斷層近地表構造特性調查(1/4),32620,「活動斷層近地表構造特性調查(1/4)」委託計畫報告書,檔案名稱;報告名稱;Node ID;業務組室;資料集名稱;上架時間;開放年度;更新頻率;最近一次更新日期;檔案下載URL,經濟部中央地質調查所
本處所轄各園區動產擔保交易登記統計表,32621,提供園區公司工廠生產線機器設備之使用現況，以活絡公司之資金。,園 區 別;縣市別代碼;設立登記;變更登記;註銷登記,經濟部加工出口區管理處
台灣中油股份有限公司_中油加油站油品品質抽驗月報表,32622,中油加油站(含自營、加盟站)每月油品品質抽驗站數表,縣市別;資料年月;自營站站數;自營站抽驗站數;自營站抽驗異常站數;自營站抽驗異常站名及油品種類;加盟站站數;加盟站抽驗站數;加盟站抽驗異常站數;加盟站抽驗異常站名及油品種類,台灣中油股份有限公司
楠梓園區年度勞工育樂活動,32623,提供員工育樂休閒活動，以增進員工身心健康及職能專長。,活動名稱;日期;活動地點,經濟部加工出口區管理處
104年活動斷層補充地質調查,32624,瑞穗與大甲斷層補充地質調查,檔案名稱;報告名稱;Node ID;業務組室;資料集名稱;上架時間;開放年度;更新頻率;最近一次更新日期;檔案下載URL,經濟部中央地質調查所
高雄加工出口區性別工作平等委員會設置要點,32625,提供高雄加工出口區性別工作平等委員會設置要點。,檢視或更新日期;名稱;提供機關;全文網址,經濟部加工出口區管理處
集水區地形及地質調查成果查詢系統推廣說明會_系統操作,32626,集水區地形及地質調查成果查詢系統操作,檔案名稱;報告名稱;Node ID;業務組室;資料集名稱;上架時間;開放年度;更新頻率;最近一次更新日期;檔案下載URL,經濟部中央地質調查所
台灣中油股份有限公司_愛車如何決定要加那種汽油,32627,從駕駛習慣、汽車引擎特性等，說明愛車需要那種等級的汽油,名稱;汽油等級;詳細資料下載網址,台灣中油股份有限公司
蘭陽溪及其鄰近流域地質圖編製成果及臺灣常見地質敏感環境,32628,「集水區地質調查及山崩土石流調查與發生潛勢評估計畫」之蘭陽溪及其鄰近流域地質圖編製成果簡介,檔案名稱;報告名稱;Node ID;業務組室;資料集名稱;上架時間;開放年度;更新頻率;最近一次更新日期;檔案下載URL,經濟部中央地質調查所
高雄園區年度勞工育樂活動,32629,提供高雄及臨廣園區年度舉行之勞工育樂活動，使民眾瞭解分處活動內容與性質。,上課日期（起）;上課日期（止）;上課時間;活動名稱;備註,經濟部加工出口區管理處
蘭陽溪及其鄰近流域山崩與土石流調查成果說明,32630,簡介山崩與土石流各項調查項目及蘭陽溪及其鄰近流域調查成果,檔案名稱;報告名稱;Node ID;業務組室;資料集名稱;上架時間;開放年度;更新頻率;最近一次更新日期;檔案下載URL,經濟部中央地質調查所
臺中加工出口區性別工作平等會設置要點,32631,提供臺中加工出口區性別工作平等委員會設置要點。,檢視或更新日期;名稱;提供機關;全文網址,經濟部加工出口區管理處
台灣中油股份有限公司_汽油小常識,32632,介紹汽油之辛烷值含意、品質優良的汽油必需具備那些條件等資料,序號;名稱;下載網址,台灣中油股份有限公司
蘭陽溪流域山崩潛勢評估方法與成果說明,32633,以蘭陽溪流域為例說明山崩潛勢評估方法與工作成果,檔案名稱;報告名稱;Node ID;業務組室;資料集名稱;上架時間;開放年度;更新頻率;最近一次更新日期;檔案下載URL,經濟部中央地質調查所
蘭陽溪流域坡地穩定性調查評估成果及應用,32634,成果及以蘭陽溪流域為例說明坡地穩定性調查評估方法與工作成果,檔案名稱;報告名稱;Node ID;業務組室;資料集名稱;上架時間;開放年度;更新頻率;最近一次更新日期;檔案下載URL,經濟部中央地質調查所
